
	Exporting Textures:
		Render Size 3664     Collision Size 0        Total Size 3712      suitcasebasemoney
		Render Size 5568     Collision Size 2308     Total Size 7924      Drugs
		Render Size 735008   Collision Size 0        Total Size 735056    Tubbs_Body5
		Render Size 13392    Collision Size 5092     Total Size 18532     exterior2
		Render Size 8544     Collision Size 1200     Total Size 9792      exterior_10
		Render Size 25200    Collision Size 11824    Total Size 37072     exterior3
		Render Size 21536    Collision Size 10244    Total Size 31828     exterior4
		Render Size 18304    Collision Size 19976    Total Size 38328     exterior6
		Render Size 18112    Collision Size 3488     Total Size 21648     exterior8
		Render Size 3184     Collision Size 648      Total Size 3880      exterior9
		Render Size 7712     Collision Size 2824     Total Size 10584     07_pool5
		Render Size 13968    Collision Size 2960     Total Size 16976     07_pool2
		Render Size 19472    Collision Size 1488     Total Size 21008     07_pool3
		Render Size 8208     Collision Size 2768     Total Size 11024     07_pool4
		Render Size 16576    Collision Size 2704     Total Size 19328     02_vanyard2
		Render Size 6688     Collision Size 1488     Total Size 8224      exterior_window_A
		Render Size 15504    Collision Size 628      Total Size 16180     palmTree_night_base
		Render Size 17840    Collision Size 0        Total Size 17888     plant_leaf_night
		Render Size 3632     Collision Size 604      Total Size 4284      window_glass_A
		Render Size 7952     Collision Size 2168     Total Size 10168     interior_window_A
		Render Size 3344     Collision Size 3532     Total Size 6924      window_curve_bar
		Render Size 6464     Collision Size 604      Total Size 7116      column_exterior
		Render Size 12896    Collision Size 1060     Total Size 14004     exterior_basewindow_A
		Render Size 36640    Collision Size 5140     Total Size 41828     085_poolrooms
		Render Size 9088     Collision Size 2720     Total Size 11856     085_poolrooms2
		Render Size 10768    Collision Size 6440     Total Size 17256     ceiling_roof_circle
		Render Size 21600    Collision Size 2640     Total Size 24288     06_entrance2
		Render Size 39104    Collision Size 1428     Total Size 40580     window_frame_post
		Render Size 88560    Collision Size 908      Total Size 89516     railing_balcony_beach
		Render Size 3072     Collision Size 1020     Total Size 4140      wall_balcony_enter
		Render Size 2784     Collision Size 1652     Total Size 4484      beams_ceiling_beach
		Render Size 2768     Collision Size 696      Total Size 3512      diving_board
		Render Size 12240    Collision Size 11464    Total Size 23752     water_in_hanger
		Render Size 51712    Collision Size 1156     Total Size 52916     sunlounger
		Render Size 4016     Collision Size 6116     Total Size 10180     beachball
		Render Size 10192    Collision Size 1364     Total Size 11604     pool_steps
		Render Size 36544    Collision Size 0        Total Size 36592     Shrub
		Render Size 4688     Collision Size 0        Total Size 4736      Rock_1x1
		Render Size 3840     Collision Size 3648     Total Size 7536      window_curve2_balc
		Render Size 8512     Collision Size 6080     Total Size 14640     exterior3_innercurve
		Render Size 1616     Collision Size 744      Total Size 2408      wall_filler
		Render Size 2128     Collision Size 0        Total Size 2176      exterior6_wallbase
		Render Size 8080     Collision Size 7716     Total Size 15844     exterior6_glass
		Render Size 6064     Collision Size 5796     Total Size 11908     exterior6ceing
		Render Size 2672     Collision Size 2648     Total Size 5368      exterior6_wallbase_inner
		Render Size 1152     Collision Size 0        Total Size 1200      065_seat
		Render Size 1472     Collision Size 0        Total Size 1520      065_floorledge
		Render Size 4384     Collision Size 752      Total Size 5184      longe_balconywall
		Render Size 97712    Collision Size 0        Total Size 97760     leaves
		Render Size 14720    Collision Size 0        Total Size 14768     window_frame_arch
		Render Size 23456    Collision Size 0        Total Size 23504     beach_Fence
		Render Size 1888     Collision Size 0        Total Size 1936      wall_cap
		Render Size 992      Collision Size 0        Total Size 1040      wall_buttress
		Render Size 33488    Collision Size 752      Total Size 34288     beach_gate_main
		Render Size 3296     Collision Size 0        Total Size 3344      FirstAid
		Render Size 19168    Collision Size 0        Total Size 19216     mac10
		Render Size 825200   Collision Size 0        Total Size 825248    Crockett_skin_2
		Render Size 1392     Collision Size 0        Total Size 1440      Hedge_middle
		Render Size 5040     Collision Size 752      Total Size 5840      Hedge_end
		Render Size 1104     Collision Size 0        Total Size 1152      hedge
		Render Size 88560    Collision Size 2112     Total Size 90720     gmc_black_solid
		Render Size 1216     Collision Size 768      Total Size 2032      exterior_window_AroofB
		Render Size 69040    Collision Size 752      Total Size 69840     glass_table
		Render Size 12592    Collision Size 1452     Total Size 14092     table
		Render Size 15744    Collision Size 2296     Total Size 18088     Gallery_Bookshelf
		Render Size 10592    Collision Size 4820     Total Size 15460     Leather_chair
		Render Size 656      Collision Size 456      Total Size 1160      Photo_Sylvia
		Render Size 528      Collision Size 292      Total Size 868       Photo_Ort2
		Render Size 13280    Collision Size 0        Total Size 13328     bren 
		Render Size 15264    Collision Size 0        Total Size 15312     shotgun
		Render Size 5088     Collision Size 1328     Total Size 6464      chop_table
		Render Size 31696    Collision Size 3144     Total Size 34888     chop_chair
		Render Size 42784    Collision Size 0        Total Size 42832     Generic_Head05
		Render Size 334432   Collision Size 0        Total Size 334480    chop_palm
		Render Size 16256    Collision Size 18364    Total Size 34668     Kitchen_sink
		Render Size 2816     Collision Size 880      Total Size 3744      fridge
		Render Size 13776    Collision Size 3796     Total Size 17620     Kitchen_counter1
		Render Size 14480    Collision Size 592      Total Size 15120     Kitchen_counter2
		Render Size 7120     Collision Size 3956     Total Size 11124     Kitchen_counter3
		Render Size 1808     Collision Size 1604     Total Size 3460      Kitchen_Extractor
		Render Size 15376    Collision Size 896      Total Size 16320     Kitchen_ovennew
		Render Size 6496     Collision Size 0        Total Size 6544      Pan1
		Render Size 5232     Collision Size 0        Total Size 5280      pan2
		Render Size 1808     Collision Size 0        Total Size 1856      Plate
		Render Size 11728    Collision Size 0        Total Size 11776     Winebottle
		Render Size 1504     Collision Size 0        Total Size 1552      Chopping_board
		Render Size 4256     Collision Size 764      Total Size 5068      exhaust_pipe_bend
		Render Size 26256    Collision Size 1168     Total Size 27472     exhaust_pipe_long
		Render Size 3376     Collision Size 1796     Total Size 5220      exhaust_pipe_tee
		Render Size 8592     Collision Size 812      Total Size 9452      Le_corbusier_long_white
		Render Size 1536     Collision Size 0        Total Size 1584      gallery_pictureBIG02
		Render Size 2416     Collision Size 792      Total Size 3256      gallery_pictureBIG01
		Render Size 34016    Collision Size 0        Total Size 34064     chop_cheese
		Render Size 83120    Collision Size 752      Total Size 83920     pillar_beachouse
		Render Size 1856     Collision Size 792      Total Size 2696      beach_pictureBIG02
		Render Size 2016     Collision Size 792      Total Size 2856      beach_pictureBIG03
		Render Size 11520    Collision Size 2116     Total Size 13684     Gallery_desk1
		Render Size 3408     Collision Size 0        Total Size 3456      chop_dumpLid
		Render Size 6928     Collision Size 752      Total Size 7728      chop_dump
		Render Size 3152     Collision Size 1020     Total Size 4220      Couch_mid
		Render Size 6256     Collision Size 1252     Total Size 7556      Couch_corner
		Render Size 6416     Collision Size 1240     Total Size 7704      Couch_corner2
		Render Size 9248     Collision Size 2020     Total Size 11316     Couch_Corner_big
		Render Size 400      Collision Size 0        Total Size 448       Printout
		Render Size 3184     Collision Size 2012     Total Size 5244      PC_case
		Render Size 1984     Collision Size 1420     Total Size 3452      PC_keyboard
		Render Size 3600     Collision Size 2984     Total Size 6632      PC_monitor
		Render Size 4032     Collision Size 3284     Total Size 7364      printer
		Render Size 16576    Collision Size 1684     Total Size 18308     Couch_2seater
		Render Size 31456    Collision Size 0        Total Size 31504     Walllight_tube
		Render Size 2544     Collision Size 0        Total Size 2592      Lightswitch
		Render Size 2240     Collision Size 0        Total Size 2288      shadow_generic
		Render Size 5936     Collision Size 1276     Total Size 7260      vase4
		Render Size 29248    Collision Size 1264     Total Size 30560     vase2
		Render Size 22336    Collision Size 1712     Total Size 24096     vase3
		Render Size 24288    Collision Size 1964     Total Size 26300     Barstool
		Render Size 42736    Collision Size 0        Total Size 42784     Winebottle2
		Render Size 5344     Collision Size 0        Total Size 5392      window_inner_bar
		Render Size 48016    Collision Size 0        Total Size 48064     glass3
		Render Size 1120     Collision Size 752      Total Size 1920      Door_White
		Render Size 86064    Collision Size 0        Total Size 86112     large_green_row
		Render Size 22528    Collision Size 0        Total Size 22576     large_red_row
		Render Size 3520     Collision Size 0        Total Size 3568      ciggy
		Render Size 3424     Collision Size 0        Total Size 3472      ashtray
		Render Size 2880     Collision Size 0        Total Size 2928      Poolball
		Render Size 6448     Collision Size 752      Total Size 7248      PoolTable
		Render Size 7360     Collision Size 1036     Total Size 8444      pool_enter_floor
		Render Size 5600     Collision Size 0        Total Size 5648      chop_awning
		Render Size 10256    Collision Size 0        Total Size 10304     beach_roadside_hill
		Render Size 10016    Collision Size 0        Total Size 10064     StripLight_hung
		Render Size 11312    Collision Size 752      Total Size 12112     hangerdoor1
		Render Size 11952    Collision Size 1428     Total Size 13428     Mopbucket
		Render Size 448      Collision Size 0        Total Size 496       blind_window
		Render Size 38256    Collision Size 2308     Total Size 40612     Esprit
		Render Size 43360    Collision Size 0        Total Size 43408     Esprit_trim
		Render Size 89232    Collision Size 0        Total Size 89280     mustang
		Render Size 41520    Collision Size 0        Total Size 41568     mustang_trim
		Render Size 14416    Collision Size 0        Total Size 14464     sports_wheel
		Render Size 8896     Collision Size 0        Total Size 8944      skydome chopshop
		Render Size 2144     Collision Size 752      Total Size 2944      chop_parapole
		Render Size 1152     Collision Size 0        Total Size 1200      Corkboard
		Render Size 90800    Collision Size 0        Total Size 90848     Juan_hit_team01
		Render Size 93344    Collision Size 0        Total Size 93392     Juan_hit_team02
		Render Size 88336    Collision Size 0        Total Size 88384     Juan_hit_team03
		Render Size 90448    Collision Size 0        Total Size 90496     Juan_hit_team04
		Render Size 93008    Collision Size 0        Total Size 93056     GM_hawiian_shirt01
		Render Size 8816     Collision Size 0        Total Size 8864      chop_drain
		Render Size 736      Collision Size 0        Total Size 784       Muck1
		Render Size 9216     Collision Size 0        Total Size 9264      chop_lilly
		Render Size 103376   Collision Size 0        Total Size 103424    Bikini_Green01B
		Render Size 102864   Collision Size 0        Total Size 102912    Bikini_red01
		Render Size 102608   Collision Size 0        Total Size 102656    Bikini_Tiger01B
		Render Size 102480   Collision Size 0        Total Size 102528    Bikini_tiger
		Render Size 105296   Collision Size 0        Total Size 105344    Bikini_Yellow01
		Render Size 99664    Collision Size 0        Total Size 99712     Hooker_PurpleB
		Render Size 105040   Collision Size 0        Total Size 105088    Red_Hooker
		Render Size 104528   Collision Size 0        Total Size 104576    Shorts_girl01
		Render Size 928      Collision Size 764      Total Size 1740      Camera_collision_box
		Render Size 5520     Collision Size 0        Total Size 5568      clouds
		Render Size 528      Collision Size 292      Total Size 868       Photo_13
		Render Size 528      Collision Size 292      Total Size 868       Photo_2
		Render Size 528      Collision Size 292      Total Size 868       Photo_03
		Render Size 528      Collision Size 292      Total Size 868       Photo_04
		Render Size 528      Collision Size 292      Total Size 868       Photo_05
		Render Size 528      Collision Size 292      Total Size 868       Photo_06
		Render Size 528      Collision Size 292      Total Size 868       Photo_07
		Render Size 528      Collision Size 292      Total Size 868       Photo_08
		Render Size 528      Collision Size 292      Total Size 868       Photo_09
		Render Size 528      Collision Size 292      Total Size 868       Photo_10
		Render Size 528      Collision Size 292      Total Size 868       Photo_11
		Render Size 528      Collision Size 292      Total Size 868       Photo_12
		Render Size 11824    Collision Size 0        Total Size 11872     guardswitch
		Render Size 5200     Collision Size 0        Total Size 5248      Door_dock
		Render Size 8272     Collision Size 776      Total Size 9096      lowpalm_trunk
		Render Size 5664     Collision Size 0        Total Size 5712      lowpalm_leaf1
		Render Size 7824     Collision Size 0        Total Size 7872      lowpalm_leaf2
		Render Size 1024     Collision Size 764      Total Size 1836      movement_collision_box
		Render Size 1088     Collision Size 0        Total Size 1136      lightrays
		Render Size 384      Collision Size 0        Total Size 432       light_pool
		Render Size 3888     Collision Size 1588     Total Size 5524      chop_Garwin01
		Render Size 15456    Collision Size 752      Total Size 16256     Door_chopApart
		Render Size 5952     Collision Size 752      Total Size 6752      Door_chopApartR
		Render Size 13632    Collision Size 1508     Total Size 15188     Couch_1seater
		Render Size 3680     Collision Size 3608     Total Size 7336      wall_light
		Render Size 2208     Collision Size 752      Total Size 3008      Door_chopApart_nohandle
		Render Size 14048    Collision Size 3180     Total Size 17276     jardiniere1
		Render Size 11936    Collision Size 1300     Total Size 13284     Mingvase
		Render Size 1360     Collision Size 0        Total Size 1408      Pool_cue
		Render Size 6928     Collision Size 1060     Total Size 8036      BigTV
		Render Size 4896     Collision Size 752      Total Size 5696      parasolnew
		Render Size 2176     Collision Size 812      Total Size 3036      Parabase
		Render Size 496      Collision Size 0        Total Size 544       Shadow_circle
		Render Size 6992     Collision Size 3956     Total Size 10996     06_planting
		Render Size 2192     Collision Size 1840     Total Size 4080      14_stairfloor_B2

		Total Render Size:    (5885 k) (6027200 bytes)
		Total Collision Size: (343 k) (351356 bytes)
		Total Size:           (6229 k) (6378556 bytes)

	Exporting Animations:
		Size 7400            Henchman_Aim_Round_Corner_Left_2216.hop
		Size 1300            Henchman_Aim_Round_Corner_Left_Idle_2222.hop
		Size 7444            Henchman_Aim_Round_Corner_Left_Stepback_2223.hop
		Size 8624            Henchman_Aim_Round_Corner_Right_2217.hop
		Size 1292            Henchman_Aim_Round_Corner_Right_Idle_2224.hop
		Size 8764            Henchman_Aim_Round_Corner_Right_Stepback_2225.hop
		Size 1836            Henchman_Aim_Sniper_Kneel_2277.hop
		Size 1512            Henchman_Aim_Sniper_Standing_2276.hop
		Size 4460            Henchman_Aim_Stand_to_kneel_2279.ANM
		Size 6956            Henchman_Crouched_Run_2239.hop
		Size 1436            Henchman_Cuffed_Idle_2238.hop
		Size 15140           Henchman_damage_explosion_heavy_2282.hop
		Size 1292            Henchman_damage_explosion_heavy_dead_2286.hop
		Size 15636           Henchman_damage_explosion_light_2283.hop
		Size 1292            Henchman_damage_explosion_light_dead_2285.hop
		Size 17916           Henchman_damage_explosion_light_getup_2284.hop
		Size 11792           Henchman_Damage_head_2220.hop
		Size 10212           Henchman_Damage_Low_2270.hop
		Size 1308            Henchman_Dead_2218.hop
		Size 1360            Henchman_Dead_2266.hop
		Size 13204           Henchman_Die_2206.hop
		Size 12636           Henchman_Die_2265.hop
		Size 14552           Henchman_die_back_2275.hop
		Size 19228           Henchman_die_balcony_backward_hit_2287.hop
		Size 4736            Henchman_die_balcony_forward_fall_2291.hop
		Size 21888           Henchman_die_balcony_forward_hit_2292.hop
		Size 5880            Henchman_die_balcony_forward_land_2290.hop
		Size 3512            Henchman_die_fall_backwards_fall_2294.hop
		Size 10884           Henchman_die_fall_backwards_hit_2295.hop
		Size 3560            Henchman_die_fall_backwards_land_2293.hop
		Size 12480           Henchman_die_fall_forward_2272.hop
		Size 1300            Henchman_die_fall_forward_fall_2273.hop
		Size 4444            Henchman_die_fall_forward_land_2271.hop
		Size 19384           Henchman_die_fall_to_knees_2274.hop
		Size 18336           Henchman_Dive_For_Cover_2304.hop
		Size 19364           Henchman_dive_roll_left_2228.hop
		Size 17996           Henchman_dive_roll_right_2227.hop
		Size 6576            Henchman_extended_idle_2219.hop
		Size 2380            Henchman_Fire_Sniper_rifle_2278.hop
		Size 23384           Henchman_getting_cuffed_2234.hop
		Size 7700            Henchman_Hands_Up_2235.hop
		Size 2648            Henchman_Hands_Up_Idle_2236.hop
		Size 7672            Henchman_Hands_Up_Pull_Gun_2237.hop
		Size 3696            Funny_Walk_9206.ANM
		Size 2572            Henchman_Idle_2200.hop
		Size 78288           Crockett_Scan_Room_9035.ANM
		Size 3600            Henchman_idle_against_wall_2226.hop
		Size 44084           CROCKETT_DRIVING_9074.ANM
		Size 3564            Henchman_idle_sitting_asleep_2301.hop
		Size 14096           Henchman_idle_sitting_asleep_wakeup_2302.hop
		Size 1764            Henchman_Idle_Sitting_Desk_2300.hop
		Size 8520            Henchman_Idle_Smoking_2296.hop
		Size 10880           Henchman_Idle_Smoking_Turn_Round_2297.ANM
		Size 20216           Henchman_Jump_Over_Crate_2303.hop
		Size 6532            Henchman_Kick_Door_2229.hop
		Size 3596            Henchman_Kneel_2203.hop
		Size 5308            Henchman_Kneel_aim_to_stand_2281.ANM
		Size 1304            Henchman_Kneel_Idle_2204.hop
		Size 3676            Henchman_Kneel_Stand_2205.hop
		Size 7040            Henchman_Run_2201.hop
		Size 5492            Henchman_Sidestep_Left_2207.hop
		Size 6744            Henchman_Sidestep_Right_2208.hop
		Size 23548           Henchman_Slide_Down_Ladder_2305.hop
		Size 5084            henchman_solo_arrested_2240.hop
		Size 1940            Henchman_solo_arrested_idle_2241.hop
		Size 4512            Henchman_Strafe_Backward_2209.hop
		Size 4956            Henchman_Strafe_Forward_2210.hop
		Size 5072            Henchman_Strafe_Left_2211.hop
		Size 5088            Henchman_Strafe_Right_2212.hop
		Size 5340            Henchman_Straffe_idle_2307.ANM
		Size 11660           Henchman_Turn_Desk_Over_Into_Duck_2299.hop
		Size 3440            Henchman_Upperbody_Aim_Rifle_2253.ANM
		Size 3540            Henchman_Upperbody_Aim_Shotgun_2260.ANM
		Size 1864            Henchman_Upperbody_Aim_Uzi_2215.ANM
		Size 5888            Henchman_Upperbody_Damage_2264.ANM
		Size 1732            henchman_upperbody_Fire_Rifle_2252.ANM
		Size 2688            Henchman_Upperbody_Fire_Shotgun_2261.ANM
		Size 1832            Henchman_Upperbody_Fire_Uzi_2213.ANM
		Size 4092            Henchman_Upperbody_Hold_Rifle_2259.ANM
		Size 3308            Henchman_Upperbody_Hold_Shotgun_2263.ANM
		Size 1864            Henchman_Upperbody_Hold_Uzi_2256.ANM
		Size 6876            Henchman_Upperbody_look_2221.ANM
		Size 6876            Henchman_Upperbody_look_2231.ANM
		Size 38620           Crockett_5_9300.ANM
		Size 35204           Tubbs_5_9301.ANM
		Size 34768           Tubbs_look_in_briefcase_9302.ANM
		Size 21924           Crockett_Scan_Pictures_9303.ANM
		Size 15380           Crockett_holding_picture_9304.ANM
		Size 11816           Henchman_Upperbody_Reload_Rifle_2251.ANM
		Size 7840            Henchman_Upperbody_Reload_Shotgun_2262.ANM
		Size 8744            Henchman_Upperbody_Reload_Uzi_2214.ANM
		Size 10792           Henchman_Walk_2202.ANM
		Size 21788           Tubbs_look_at_picture_9305.ANM
		Size 13264           tubbs_Kickdoor_1030.hop
		Size 3044            crockett_Idle0005.hop
		Size 9316            tubbs_walk1001.hop
		Size 14520           tubbs_extended_idle_1061.hop
		Size 8012            crockett_walk0001.hop
		Size 3572            tubbs_idle1005.hop
		Size 6856            Cower_down_3009.ANM
		Size 12824           Cower_getup_3011.ANM
		Size 2880            Cower_idle_3010.ANM
		Size 13196           Idle_3004.ANM
		Size 3952            Lie_3006.ANM
		Size 14264           Lie_getup_3005.ANM
		Size 10012           Run_3001.ANM
		Size 2912            Sit_3007.ANM
		Size 12128           Stand_up_3008.ANM
		Size 13596           WAlk_3003.ANM
		Size 1848            crockett_talking_9361.VNM
		Size 2524            Tubbs_talking_9398.VNM
		Size 22452           Henchman_Die_Knees_2421.hop
		Size 1348            Henchman_Die_Knees_Dead_2422.hop

		Total Anim Size:    (1076 k) (1102284 bytes)

	Exporting Sound FX:
		SFX Size 8224        nChannels 1       Frequency 22050       16 Bit          0071.wav

		Total Sound Size:    (8 k) (8224 bytes)

	Exporting Logic:
		Sizeof map sections and hulls (3 k) (3984 bytes)
			Hull: Garden3:
				Asset Tree: nLeaves 2, nBranches 1: (0 k) (296 bytes)
				StaticInstances 13: (1 k) (1664 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 13: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (1 k) (2016 bytes)

			Hull: Garden4:
				Asset Tree: nLeaves 2, nBranches 1: (0 k) (296 bytes)
				StaticInstances 14: (1 k) (1792 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 14: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (2 k) (2144 bytes)

			Hull: garden5:
				Asset Tree: nLeaves 5, nBranches 7: (1 k) (1244 bytes)
				StaticInstances 51: (6 k) (6528 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 51: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (7 k) (7828 bytes)

			Hull: front:
				Asset Tree: nLeaves 36, nBranches 49: (8 k) (8800 bytes)
				StaticInstances 448: (56 k) (57344 bytes)
				DynamicInstances 7: (1 k) (1372 bytes)
				Bone, Morph, AnimInstance Data 448: (8 k) (9024 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (74 k) (76596 bytes)

			Hull: garages:
				Asset Tree: nLeaves 21, nBranches 34: (5 k) (5740 bytes)
				StaticInstances 374: (46 k) (47872 bytes)
				DynamicInstances 34: (6 k) (6664 bytes)
				Bone, Morph, AnimInstance Data 374: (51 k) (52356 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 4: (0 k) (304 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (110 k) (112992 bytes)

			Hull: poolside_interior:
				Asset Tree: nLeaves 14, nBranches 19: (3 k) (3416 bytes)
				StaticInstances 148: (18 k) (18944 bytes)
				DynamicInstances 6: (1 k) (1176 bytes)
				Bone, Morph, AnimInstance Data 148: (8 k) (9024 bytes)
				StaticLights 5: (0 k) (240 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (32 k) (32856 bytes)

			Hull: rear:
				Asset Tree: nLeaves 45, nBranches 52: (9 k) (9964 bytes)
				StaticInstances 539: (67 k) (68992 bytes)
				DynamicInstances 25: (4 k) (4900 bytes)
				Bone, Morph, AnimInstance Data 539: (13 k) (13536 bytes)
				StaticSphereTriggers 0: (0 k) (0 bytes)
				DynamicSphereTriggers 1: (0 k) (68 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				StaticLights 3: (0 k) (144 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				FXInstances 2: (0 k) (344 bytes)

				TotalSize: (95 k) (98080 bytes)

			Hull: reargarden:
				Asset Tree: nLeaves 18, nBranches 26: (4 k) (4568 bytes)
				StaticInstances 239: (29 k) (30592 bytes)
				DynamicInstances 14: (2 k) (2744 bytes)
				Bone, Morph, AnimInstance Data 239: (13 k) (13536 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 2: (0 k) (152 bytes)
				StaticLights 3: (0 k) (144 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (50 k) (51792 bytes)

			Hull: atrium:
				Asset Tree: nLeaves 25, nBranches 38: (6 k) (6556 bytes)
				StaticInstances 313: (39 k) (40064 bytes)
				DynamicInstances 17: (3 k) (3332 bytes)
				Bone, Morph, AnimInstance Data 313: (17 k) (18048 bytes)
				StaticAABBTriggers 2: (0 k) (104 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				StaticLights 9: (0 k) (432 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (67 k) (68668 bytes)

			Hull: Storage:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 0: (0 k) (0 bytes)
				DynamicInstances 13: (2 k) (2548 bytes)
				Bone, Morph, AnimInstance Data 0: (60 k) (61472 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (62 k) (64168 bytes)

			Hull: bar:
				Asset Tree: nLeaves 44, nBranches 34: (7 k) (7856 bytes)
				StaticInstances 339: (42 k) (43392 bytes)
				DynamicInstances 9: (1 k) (1764 bytes)
				Bone, Morph, AnimInstance Data 339: (8 k) (9024 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				StaticLights 8: (0 k) (384 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (61 k) (62552 bytes)

			Hull: poolside:
				Asset Tree: nLeaves 33, nBranches 47: (8 k) (8300 bytes)
				StaticInstances 423: (52 k) (54144 bytes)
				DynamicInstances 40: (7 k) (7840 bytes)
				Bone, Morph, AnimInstance Data 423: (27 k) (28128 bytes)
				StaticAABBTriggers 1: (0 k) (52 bytes)
				DynamicAABBTriggers 5: (0 k) (380 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (96 k) (98900 bytes)

			Hull: skydome:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 2: (0 k) (256 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 2: (0 k) (0 bytes)

				TotalSize: (0 k) (348 bytes)

			Hull: 085 poolroom:
				Asset Tree: nLeaves 16, nBranches 17: (3 k) (3376 bytes)
				StaticInstances 146: (18 k) (18688 bytes)
				DynamicInstances 16: (3 k) (3136 bytes)
				Bone, Morph, AnimInstance Data 146: (17 k) (18400 bytes)
				StaticLights 11: (0 k) (528 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (43 k) (44184 bytes)

			Hull: 085 poolroom2:
				Asset Tree: nLeaves 7, nBranches 10: (1 k) (1764 bytes)
				StaticInstances 80: (10 k) (10240 bytes)
				DynamicInstances 4: (0 k) (784 bytes)
				Bone, Morph, AnimInstance Data 80: (4 k) (4512 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (17 k) (17432 bytes)

			Hull: entrance room:
				Asset Tree: nLeaves 10, nBranches 11: (2 k) (2152 bytes)
				StaticInstances 66: (8 k) (8448 bytes)
				DynamicInstances 10: (1 k) (1960 bytes)
				Bone, Morph, AnimInstance Data 66: (20 k) (20772 bytes)
				StaticAABBTriggers 3: (0 k) (156 bytes)
				DynamicAABBTriggers 2: (0 k) (152 bytes)
				StaticLights 7: (0 k) (336 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (33 k) (34032 bytes)

			Hull: 06 entrance2:
				Asset Tree: nLeaves 10, nBranches 9: (1 k) (1928 bytes)
				StaticInstances 88: (11 k) (11264 bytes)
				DynamicInstances 6: (1 k) (1176 bytes)
				Bone, Morph, AnimInstance Data 88: (8 k) (9024 bytes)
				StaticLights 2: (0 k) (96 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (22 k) (23544 bytes)

			Hull: 15room b:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 7: (0 k) (896 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 7: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (1 k) (1044 bytes)

			Hull: 16floor b:
				Asset Tree: nLeaves 37, nBranches 28: (6 k) (6540 bytes)
				StaticInstances 286: (35 k) (36608 bytes)
				DynamicInstances 11: (2 k) (2156 bytes)
				Bone, Morph, AnimInstance Data 286: (11 k) (11748 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				StaticLights 4: (0 k) (192 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				DynamicSFX 2: (0 k) (272 bytes)

				TotalSize: (56 k) (57648 bytes)

			Hull: 17 lounge balc:
				Asset Tree: nLeaves 22, nBranches 22: (4 k) (4488 bytes)
				StaticInstances 225: (28 k) (28800 bytes)
				DynamicInstances 20: (3 k) (3920 bytes)
				Bone, Morph, AnimInstance Data 225: (30 k) (31584 bytes)
				StaticAABBTriggers 1: (0 k) (52 bytes)
				DynamicAABBTriggers 0: (0 k) (0 bytes)
				StaticLights 10: (0 k) (480 bytes)
				DynamicLights 1: (0 k) (56 bytes)

