
	Exporting Textures:
		Render Size 7552     Collision Size 292      Total Size 7892      chop_lowerwall
		Render Size 19072    Collision Size 1656     Total Size 20776     chop_balcL
		Render Size 22832    Collision Size 1080     Total Size 23960     chop_balcR
		Render Size 9072     Collision Size 1472     Total Size 10592     chop_cent
		Render Size 6912     Collision Size 1584     Total Size 8544      chop_roofB
		Render Size 41504    Collision Size 0        Total Size 41552     Chop_sidestreet
		Render Size 2976     Collision Size 0        Total Size 3024      chop_shopsA
		Render Size 6880     Collision Size 0        Total Size 6928      chop_shopsB
		Render Size 7616     Collision Size 0        Total Size 7664      chop_shopsC
		Render Size 27808    Collision Size 0        Total Size 27856     09_road
		Render Size 17344    Collision Size 0        Total Size 17392     chop_flatwindow
		Render Size 8400     Collision Size 2884     Total Size 11332     chop_pool
		Render Size 29648    Collision Size 0        Total Size 29696     Chop_hotel sign
		Render Size 4688     Collision Size 972      Total Size 5708      chop_lowerwallsh
		Render Size 3824     Collision Size 1668     Total Size 5540      chop_upperwallC
		Render Size 4704     Collision Size 1080     Total Size 5832      chop_upperwallB
		Render Size 11568    Collision Size 11196    Total Size 22812     Chop_Hfacade
		Render Size 14320    Collision Size 1376     Total Size 15744     chop_upperwallD
		Render Size 90208    Collision Size 764      Total Size 91020     chop_railing
		Render Size 63600    Collision Size 2060     Total Size 65708     chop_steps
		Render Size 23808    Collision Size 752      Total Size 24608     chop_beds
		Render Size 69408    Collision Size 0        Total Size 69456     chop_cheese
		Render Size 384      Collision Size 0        Total Size 432       chop_neon01
		Render Size 384      Collision Size 0        Total Size 432       chop_neon02
		Render Size 384      Collision Size 0        Total Size 432       chop_neon03
		Render Size 384      Collision Size 0        Total Size 432       chop_neon04
		Render Size 384      Collision Size 0        Total Size 432       chop_neon05
		Render Size 384      Collision Size 0        Total Size 432       chop_neon06
		Render Size 384      Collision Size 0        Total Size 432       chop_neon07
		Render Size 10192    Collision Size 752      Total Size 10992     chop_dump
		Render Size 1872     Collision Size 0        Total Size 1920      chop_dumpLid
		Render Size 2032     Collision Size 928      Total Size 3008      Card_smallbox_open
		Render Size 1792     Collision Size 752      Total Size 2592      card_smallbox_closed
		Render Size 4816     Collision Size 752      Total Size 5616      chop_refuse
		Render Size 20912    Collision Size 1332     Total Size 22292     mesh_railing
		Render Size 384      Collision Size 0        Total Size 432       chop_neonstrip
		Render Size 1152     Collision Size 408      Total Size 1608      chop_door01
		Render Size 5136     Collision Size 512      Total Size 5696      chop_upperwallE
		Render Size 1392     Collision Size 292      Total Size 1732      chop_lowwind
		Render Size 384      Collision Size 0        Total Size 432       chop_neon13
		Render Size 384      Collision Size 0        Total Size 432       chop_neon08
		Render Size 384      Collision Size 0        Total Size 432       chop_neon09
		Render Size 384      Collision Size 0        Total Size 432       chop_neon10
		Render Size 384      Collision Size 0        Total Size 432       chop_neon11
		Render Size 384      Collision Size 0        Total Size 432       chop_neon12
		Render Size 4288     Collision Size 304      Total Size 4640      chop_varibrick
		Render Size 10944    Collision Size 1428     Total Size 12420     mesh_gate
		Render Size 2192     Collision Size 0        Total Size 2240      Manhole
		Render Size 16112    Collision Size 0        Total Size 16160     metal_walkway_noside
		Render Size 45440    Collision Size 0        Total Size 45488     metalcorner
		Render Size 44112    Collision Size 1712     Total Size 45872     metalstep
		Render Size 384      Collision Size 292      Total Size 724       shadow_generic
		Render Size 7984     Collision Size 0        Total Size 8032      chop_Garwin01
		Render Size 5408     Collision Size 0        Total Size 5456      StripLight_hung
		Render Size 1088     Collision Size 0        Total Size 1136      lightrays
		Render Size 464      Collision Size 0        Total Size 512       dirt
		Render Size 57408    Collision Size 1168     Total Size 58624     exhaust_pipe_long
		Render Size 8800     Collision Size 1476     Total Size 10324     Desk_DarkWood
		Render Size 8416     Collision Size 4820     Total Size 13284     Leather_chair
		Render Size 8256     Collision Size 660      Total Size 8964      filing_cabinet_large
		Render Size 1648     Collision Size 524      Total Size 2220      Cabinet_drawer
		Render Size 832      Collision Size 0        Total Size 880       ledger_green
		Render Size 1408     Collision Size 0        Total Size 1456      ledger_brown
		Render Size 1136     Collision Size 1108     Total Size 2292      melamine_panel
		Render Size 1296     Collision Size 0        Total Size 1344      panel_foot
		Render Size 1408     Collision Size 0        Total Size 1456      chop_patchB
		Render Size 8816     Collision Size 0        Total Size 8864      chop_drain
		Render Size 720      Collision Size 0        Total Size 768       chop_patchA
		Render Size 7824     Collision Size 0        Total Size 7872      AirCon2
		Render Size 23232    Collision Size 1684     Total Size 24964     Couch_2seater
		Render Size 8528     Collision Size 0        Total Size 8576      Bed_White
		Render Size 11392    Collision Size 0        Total Size 11440     chop_blinds
		Render Size 7632     Collision Size 1060     Total Size 8740      BigTV
		Render Size 1168     Collision Size 936      Total Size 2152      chop_pane
		Render Size 9440     Collision Size 752      Total Size 10240     Uplighter
		Render Size 6576     Collision Size 752      Total Size 7376      glass_table
		Render Size 24352    Collision Size 0        Total Size 24400     chop_lilly
		Render Size 7552     Collision Size 408      Total Size 8008      chop_skirting
		Render Size 1136     Collision Size 0        Total Size 1184      chop_sepiaB
		Render Size 1136     Collision Size 0        Total Size 1184      chop_sepiaA
		Render Size 28736    Collision Size 3160     Total Size 31944     plain_chair
		Render Size 7008     Collision Size 752      Total Size 7808      Door_chopApart
		Render Size 2176     Collision Size 0        Total Size 2224      Phone_Main
		Render Size 8384     Collision Size 0        Total Size 8432      Phone_handset
		Render Size 4432     Collision Size 0        Total Size 4480      chop_wires
		Render Size 624      Collision Size 848      Total Size 1520      chevron_curve
		Render Size 1024     Collision Size 752      Total Size 1824      Door_chopGate
		Render Size 87632    Collision Size 0        Total Size 87680     Juan_Henchman_05
		Render Size 89552    Collision Size 0        Total Size 89600     Juan_Henchman_02
		Render Size 93488    Collision Size 0        Total Size 93536     Juan_Henchman_03
		Render Size 91216    Collision Size 0        Total Size 91264     Juan_Henchman_04
		Render Size 2704     Collision Size 0        Total Size 2752      door_left
		Render Size 2704     Collision Size 0        Total Size 2752      Door_right
		Render Size 69520    Collision Size 0        Total Size 69568     gmc_open
		Render Size 34048    Collision Size 1156     Total Size 35252     sunlounger
		Render Size 3136     Collision Size 824      Total Size 4008      chop_apartwallC
		Render Size 2464     Collision Size 604      Total Size 3116      chop_apartwall
		Render Size 2320     Collision Size 0        Total Size 2368      PC_case
		Render Size 1456     Collision Size 0        Total Size 1504      PC_keyboard
		Render Size 2640     Collision Size 0        Total Size 2688      PC_monitor
		Render Size 640      Collision Size 0        Total Size 688       tyre_skid
		Render Size 7856     Collision Size 1452     Total Size 9356      table
		Render Size 32768    Collision Size 0        Total Size 32816     leaves
		Render Size 104528   Collision Size 0        Total Size 104576    Shorts_girl01
		Render Size 100816   Collision Size 0        Total Size 100864    Crop_Top_girl_01
		Render Size 100816   Collision Size 0        Total Size 100864    Crop_Top_girl_02
		Render Size 82336    Collision Size 0        Total Size 82384     Dress_girl01
		Render Size 99536    Collision Size 0        Total Size 99584     Dress_girl02
		Render Size 100304   Collision Size 0        Total Size 100352    Jumper_girl01
		Render Size 103376   Collision Size 0        Total Size 103424    Bikini_Green01B
		Render Size 102864   Collision Size 0        Total Size 102912    Bikini_red01
		Render Size 102480   Collision Size 0        Total Size 102528    Bikini_tiger
		Render Size 101072   Collision Size 0        Total Size 101120    Bikini_Turquoise01
		Render Size 384      Collision Size 0        Total Size 432       waterdamage
		Render Size 544      Collision Size 0        Total Size 592       Muck1
		Render Size 28144    Collision Size 752      Total Size 28944     beach_gate_main
		Render Size 2656     Collision Size 2116     Total Size 4820      officefront
		Render Size 1376     Collision Size 1016     Total Size 2440      safetyfirecov
		Render Size 9888     Collision Size 752      Total Size 10688     fireEx
		Render Size 1024     Collision Size 764      Total Size 1836      movement_collision_box
		Render Size 21088    Collision Size 0        Total Size 21136     side_light
		Render Size 3568     Collision Size 0        Total Size 3616      Door_knob
		Render Size 363200   Collision Size 0        Total Size 363248    daytona
		Render Size 194896   Collision Size 0        Total Size 194944    Chop_manager
		Render Size 42544    Collision Size 0        Total Size 42592     Generic_head_WF01
		Render Size 42464    Collision Size 0        Total Size 42512     Generic_head_WF03
		Render Size 832      Collision Size 764      Total Size 1644      Camera_collision_box
		Render Size 93600    Collision Size 0        Total Size 93648     Ortegas_henchman_04
		Render Size 91296    Collision Size 0        Total Size 91344     GM_white_shirt01

		Total Render Size:    (6079 k) (6225600 bytes)
		Total Collision Size: (167 k) (171816 bytes)
		Total Size:           (6247 k) (6397416 bytes)

	Exporting Animations:
		Size 7400            Henchman_Aim_Round_Corner_Left_2216.hop
		Size 1300            Henchman_Aim_Round_Corner_Left_Idle_2222.hop
		Size 7444            Henchman_Aim_Round_Corner_Left_Stepback_2223.hop
		Size 8624            Henchman_Aim_Round_Corner_Right_2217.hop
		Size 1292            Henchman_Aim_Round_Corner_Right_Idle_2224.hop
		Size 8764            Henchman_Aim_Round_Corner_Right_Stepback_2225.hop
		Size 1836            Henchman_Aim_Sniper_Kneel_2277.hop
		Size 1512            Henchman_Aim_Sniper_Standing_2276.hop
		Size 4460            Henchman_Aim_Stand_to_kneel_2279.ANM
		Size 6956            Henchman_Crouched_Run_2239.hop
		Size 1436            Henchman_Cuffed_Idle_2238.hop
		Size 15140           Henchman_damage_explosion_heavy_2282.hop
		Size 17856           Tubbs_Idle_Look_9098.ANM
		Size 1292            Henchman_damage_explosion_heavy_dead_2286.hop
		Size 15636           Henchman_damage_explosion_light_2283.hop
		Size 1292            Henchman_damage_explosion_light_dead_2285.hop
		Size 17916           Henchman_damage_explosion_light_getup_2284.hop
		Size 11792           Henchman_Damage_head_2220.hop
		Size 10248           Henchman_Damage_Low_2270.hop
		Size 1308            Henchman_Dead_2218.hop
		Size 1360            Henchman_Dead_2266.hop
		Size 13204           Henchman_Die_2206.hop
		Size 12636           Henchman_Die_2265.hop
		Size 14552           Henchman_die_back_2275.hop
		Size 5060            Henchman_die_balcony_backward_fall_2288.hop
		Size 19228           Henchman_die_balcony_backward_hit_2287.hop
		Size 7356            Henchman_die_balcony_backward_land_2289.hop
		Size 4788            Henchman_die_balcony_forward_fall_2291.hop
		Size 21888           Henchman_die_balcony_forward_hit_2292.hop
		Size 5880            Henchman_die_balcony_forward_land_2290.hop
		Size 3512            Henchman_die_fall_backwards_fall_2294.hop
		Size 10884           Henchman_die_fall_backwards_hit_2295.hop
		Size 3560            Henchman_die_fall_backwards_land_2293.hop
		Size 12480           Henchman_die_fall_forward_2272.hop
		Size 1300            Henchman_die_fall_forward_fall_2273.hop
		Size 73876           Crockett_Walk_Run_9081.ANM
		Size 87944           Tubbs_Walk_Run_9082.ANM
		Size 4444            Henchman_die_fall_forward_land_2271.hop
		Size 11908           Crockett_Idle_Look_9083.ANM
		Size 19384           Henchman_die_fall_to_knees_2274.hop
		Size 19364           Henchman_dive_roll_left_2228.hop
		Size 17996           Henchman_dive_roll_right_2227.hop
		Size 6576            Henchman_extended_idle_2219.hop
		Size 2380            Henchman_Fire_Sniper_rifle_2278.hop
		Size 23384           Henchman_getting_cuffed_2234.hop
		Size 7700            Henchman_Hands_Up_2235.hop
		Size 2648            Henchman_Hands_Up_Idle_2236.hop
		Size 7632            Henchman_Hands_Up_Pull_Gun_2237.hop
		Size 2572            Henchman_Idle_2200.hop
		Size 3592            Henchman_idle_against_wall_2226.hop
		Size 6532            Henchman_Kick_Door_2229.hop
		Size 3596            Henchman_Kneel_2203.hop
		Size 5308            Henchman_Kneel_aim_to_stand_2281.ANM
		Size 1304            Henchman_Kneel_Idle_2204.hop
		Size 3676            Henchman_Kneel_Stand_2205.hop
		Size 7040            Henchman_Run_2201.hop
		Size 5492            Henchman_Sidestep_Left_2207.hop
		Size 6744            Henchman_Sidestep_Right_2208.hop
		Size 5084            henchman_solo_arrested_2240.hop
		Size 1940            Henchman_solo_arrested_idle_2241.hop
		Size 4512            Henchman_Strafe_Backward_2209.hop
		Size 4956            Henchman_Strafe_Forward_2210.hop
		Size 5072            Henchman_Strafe_Left_2211.hop
		Size 5088            Henchman_Strafe_Right_2212.hop
		Size 3440            Henchman_Upperbody_Aim_Rifle_2253.ANM
		Size 3540            Henchman_Upperbody_Aim_Shotgun_2260.ANM
		Size 1864            Henchman_Upperbody_Aim_Uzi_2215.ANM
		Size 5888            Henchman_Upperbody_Damage_2264.ANM
		Size 1732            henchman_upperbody_Fire_Rifle_2252.ANM
		Size 2688            Henchman_Upperbody_Fire_Shotgun_2261.ANM
		Size 1832            Henchman_Upperbody_Fire_Uzi_2213.ANM
		Size 4092            Henchman_Upperbody_Hold_Rifle_2259.ANM
		Size 3308            Henchman_Upperbody_Hold_Shotgun_2263.ANM
		Size 6876            Henchman_Upperbody_look_2221.ANM
		Size 6876            Henchman_Upperbody_look_2231.ANM
		Size 11816           Henchman_Upperbody_Reload_Rifle_2251.ANM
		Size 7840            Henchman_Upperbody_Reload_Shotgun_2262.ANM
		Size 8744            Henchman_Upperbody_Reload_Uzi_2214.ANM
		Size 10792           Henchman_Walk_2202.ANM
		Size 21676           Tubbs_Explosion_9312.ANM
		Size 26640           Crockett_Explosion_9313.ANM
		Size 1864            Henchman_Upperbody_Hold_Uzi_2256.ANM
		Size 18336           Henchman_Dive_For_Cover_2304.hop
		Size 3564            Henchman_idle_sitting_asleep_2301.hop
		Size 14092           Henchman_idle_sitting_asleep_wakeup_2302.hop
		Size 1764            Henchman_Idle_Sitting_Desk_2300.hop
		Size 8520            Henchman_Idle_Smoking_2296.hop
		Size 10880           Henchman_Idle_Smoking_Turn_Round_2297.ANM
		Size 20216           Henchman_Jump_Over_Crate_2303.hop
		Size 4620            Henchman_Push_button_2402.hop
		Size 23548           Henchman_Slide_Down_Ladder_2305.hop
		Size 5340            Henchman_Straffe_idle_2307.ANM
		Size 8116            Henchman_Turn_2403.hop
		Size 11660           Henchman_Turn_Desk_Over_Into_Duck_2299.hop
		Size 3272            Henchman_Upperbody_equip_2400.ANM
		Size 22452           Henchman_Die_Knees_2421.hop
		Size 3616            Henchman_Upperbody_ukequip_2401.ANM
		Size 6856            Cower_down_3009.ANM
		Size 12824           Cower_getup_3011.ANM
		Size 2880            Cower_idle_3010.ANM
		Size 20340           Crockett_driving_9362.ANM
		Size 47824           tubbs_exit_car_9360.ANM
		Size 648             daytona_9363.ANM
		Size 23372           tubbs_jump_into_car_9361.ANM
		Size 13196           Idle_3004.ANM
		Size 3952            Lie_3006.ANM
		Size 14264           Lie_getup_3005.ANM
		Size 10012           Run_3001.ANM
		Size 2912            Sit_3007.ANM
		Size 12128           Stand_up_3008.ANM
		Size 13596           WAlk_3003.ANM
		Size 9648            Pimp_fondeling_a_bitch_9370.ANM
		Size 13224           Bitch_9364.ANM
		Size 13264           tubbs_Kickdoor_1030.hop
		Size 1348            Henchman_Die_Knees_Dead_2422.hop

		Total Anim Size:    (1125 k) (1152728 bytes)

	Exporting Sound FX:
		SFX Size 6608        nChannels 1       Frequency 22050       16 Bit          Female_Civ_scientist_Incidental_0005.wav
		SFX Size 8224        nChannels 1       Frequency 22050       16 Bit          0071.wav
		SFX Size 100688      nChannels 1       Frequency 22050       16 Bit          0127.wav
		SFX Size 5776        nChannels 1       Frequency 22050       16 Bit          daytona door open.wav
		SFX Size 3584        nChannels 1       Frequency 22050       16 Bit          daytona door close.wav
		SFX Size 37872       nChannels 1       Frequency 22050       16 Bit          daytona screech 3sec.wav

		Total Sound Size:    (158 k) (162752 bytes)

	Exporting Logic:
		Sizeof map sections and hulls (5 k) (5424 bytes)
			Hull: Storage:
				Asset Tree: nLeaves 2, nBranches 1: (0 k) (296 bytes)
				StaticInstances 0: (0 k) (0 bytes)
				DynamicInstances 19: (3 k) (3724 bytes)
				Bone, Morph, AnimInstance Data 0: (82 k) (84848 bytes)

				TotalSize: (86 k) (88868 bytes)

			Hull: apartment entrance:
				Asset Tree: nLeaves 14, nBranches 22: (3 k) (3752 bytes)
				StaticInstances 140: (17 k) (17920 bytes)
				DynamicInstances 25: (4 k) (4900 bytes)
				Bone, Morph, AnimInstance Data 140: (48 k) (49984 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 2: (0 k) (152 bytes)
				StaticLights 2: (0 k) (96 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (75 k) (76860 bytes)

			Hull: road_4_2:
				Asset Tree: nLeaves 22, nBranches 18: (3 k) (4040 bytes)
				StaticInstances 205: (25 k) (26240 bytes)
				DynamicInstances 1: (0 k) (196 bytes)
				Bone, Morph, AnimInstance Data 205: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (29 k) (30532 bytes)

			Hull: road_4_3:
				Asset Tree: nLeaves 8, nBranches 7: (1 k) (1520 bytes)
				StaticInstances 89: (11 k) (11392 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 89: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				FXInstances 1: (0 k) (172 bytes)

				TotalSize: (12 k) (13140 bytes)

			Hull: road_4:
				Asset Tree: nLeaves 14, nBranches 10: (2 k) (2408 bytes)
				StaticInstances 91: (11 k) (11648 bytes)
				DynamicInstances 17: (3 k) (3332 bytes)
				Bone, Morph, AnimInstance Data 91: (24 k) (24952 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 3: (0 k) (228 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				DynamicSFX 4: (0 k) (544 bytes)

				TotalSize: (42 k) (43168 bytes)

			Hull: apartment main:
				Asset Tree: nLeaves 76, nBranches 114: (19 k) (19760 bytes)
				StaticInstances 1094: (136 k) (140032 bytes)
				DynamicInstances 4: (0 k) (784 bytes)
				Bone, Morph, AnimInstance Data 1094: (17 k) (18400 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 6: (0 k) (456 bytes)
				StaticLights 2: (0 k) (96 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (175 k) (179584 bytes)

			Hull: road_5_A:
				Asset Tree: nLeaves 7, nBranches 4: (1 k) (1092 bytes)
				StaticInstances 61: (7 k) (7808 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 61: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (8 k) (8956 bytes)

			Hull: lounge2:
				Asset Tree: nLeaves 8, nBranches 12: (2 k) (2080 bytes)
				StaticInstances 107: (13 k) (13696 bytes)
				DynamicInstances 3: (0 k) (588 bytes)
				Bone, Morph, AnimInstance Data 107: (8 k) (9024 bytes)
				StaticLights 2: (0 k) (96 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (24 k) (25540 bytes)

			Hull: lounge3:
				Asset Tree: nLeaves 8, nBranches 16: (2 k) (2528 bytes)
				StaticInstances 111: (13 k) (14208 bytes)
				DynamicInstances 5: (0 k) (980 bytes)
				Bone, Morph, AnimInstance Data 111: (8 k) (9024 bytes)
				StaticAABBTriggers 0: (0 k) (0 bytes)
				DynamicAABBTriggers 1: (0 k) (76 bytes)
				StaticLights 2: (0 k) (96 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (26 k) (26968 bytes)

			Hull: apartment_balcony:
				Asset Tree: nLeaves 15, nBranches 7: (2 k) (2164 bytes)
				StaticInstances 142: (17 k) (18176 bytes)
				DynamicInstances 9: (1 k) (1764 bytes)
				Bone, Morph, AnimInstance Data 142: (24 k) (25124 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				DynamicSFX 2: (0 k) (272 bytes)

				TotalSize: (46 k) (47556 bytes)

			Hull: road 6:
				Asset Tree: nLeaves 44, nBranches 30: (7 k) (7408 bytes)
				StaticInstances 409: (51 k) (52352 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 409: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)
				FXInstances 1: (0 k) (172 bytes)

				TotalSize: (59 k) (60552 bytes)

			Hull: road 7:
				Asset Tree: nLeaves 14, nBranches 10: (2 k) (2408 bytes)
				StaticInstances 155: (19 k) (19840 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 155: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (21 k) (22304 bytes)

			Hull: parking lott:
				Asset Tree: nLeaves 17, nBranches 13: (2 k) (3020 bytes)
				StaticInstances 144: (18 k) (18432 bytes)
				DynamicInstances 4: (0 k) (784 bytes)
				Bone, Morph, AnimInstance Data 144: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (21 k) (22292 bytes)

			Hull: road front corner:
				Asset Tree: nLeaves 17, nBranches 11: (2 k) (2796 bytes)
				StaticInstances 123: (15 k) (15744 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 123: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (18 k) (18596 bytes)

			Hull: road 23:
				Asset Tree: nLeaves 27, nBranches 16: (4 k) (4276 bytes)
				StaticInstances 228: (28 k) (29184 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 228: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (32 k) (33516 bytes)

			Hull: parking view:
				Asset Tree: nLeaves 1, nBranches 1: (0 k) (204 bytes)
				StaticInstances 12: (1 k) (1536 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 12: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (1 k) (1796 bytes)

			Hull: road only middlefront:
				Asset Tree: nLeaves 14, nBranches 20: (3 k) (3528 bytes)
				StaticInstances 185: (23 k) (23680 bytes)
				DynamicInstances 2: (0 k) (392 bytes)
				Bone, Morph, AnimInstance Data 185: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (27 k) (27656 bytes)

			Hull: beach Hull:
				Asset Tree: nLeaves 14, nBranches 16: (3 k) (3080 bytes)
				StaticInstances 338: (42 k) (43264 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 338: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (45 k) (46400 bytes)

			Hull: skydome Hull:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 2: (0 k) (256 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 2: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (0 k) (404 bytes)

			Hull: carpark_Hull:
				Asset Tree: nLeaves 5, nBranches 4: (0 k) (908 bytes)
				StaticInstances 46: (5 k) (5888 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 46: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (6 k) (6852 bytes)

			Hull: side_street:
				Asset Tree: nLeaves 7, nBranches 6: (1 k) (1316 bytes)
				StaticInstances 76: (9 k) (9728 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 76: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (10 k) (11100 bytes)

			Hull: Street End Hull:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 12: (1 k) (1536 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 12: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (1 k) (1684 bytes)

			Hull: apartment pool:
				Asset Tree: nLeaves 3, nBranches 5: (0 k) (836 bytes)
				StaticInstances 44: (5 k) (5632 bytes)
				DynamicInstances 3: (0 k) (588 bytes)
				Bone, Morph, AnimInstance Data 44: (14 k) (14592 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (21 k) (21704 bytes)

			Hull: Apart Minor A Hull:
				Asset Tree: nLeaves 1, nBranches 1: (0 k) (204 bytes)
				StaticInstances 10: (1 k) (1280 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 10: (0 k) (0 bytes)

				TotalSize: (1 k) (1484 bytes)

			Hull: Apart Minor B Hull:
				Asset Tree: nLeaves 1, nBranches 2: (0 k) (316 bytes)
				StaticInstances 11: (1 k) (1408 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 11: (0 k) (0 bytes)

				TotalSize: (1 k) (1724 bytes)

			Hull: Apart Minor C Hull:
				Asset Tree: nLeaves 1, nBranches 1: (0 k) (204 bytes)
				StaticInstances 10: (1 k) (1280 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 10: (0 k) (0 bytes)

				TotalSize: (1 k) (1484 bytes)

			Hull: Apart Minor D Hull:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 5: (0 k) (640 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 5: (0 k) (0 bytes)

				TotalSize: (0 k) (732 bytes)

			Hull: Apart Minor E Hull:
				Asset Tree: nLeaves 1, nBranches 2: (0 k) (316 bytes)
				StaticInstances 10: (1 k) (1280 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 10: (0 k) (0 bytes)

				TotalSize: (1 k) (1596 bytes)

			Hull: office inner Hull:
				Asset Tree: nLeaves 1, nBranches 0: (0 k) (92 bytes)
				StaticInstances 1: (0 k) (128 bytes)
				DynamicInstances 0: (0 k) (0 bytes)
				Bone, Morph, AnimInstance Data 1: (0 k) (0 bytes)
				DynamicLights 1: (0 k) (56 bytes)

				TotalSize: (0 k) (276 bytes)

		Size Of Asset Tree                     data (804      k) (823324       bytes) - Save Game (5        k) (5548        bytes)
		Size Of Points And Point Group         data (3        k) (3184         bytes) - Save Game (0        k) (0           bytes)
		Size Of Timeline And Timeline Instance data (20       k) (20932        bytes) - Save Game (0        k) (100         bytes)
		Size Of Process Object                 data (1        k) (1116         bytes) - Save Game (0        k) (124         bytes)
		Size Of Portal Data                    data (7        k) (7584         bytes) - Save Game (0        k) (280         bytes)
		Size Of Nav Mesh                       data (92       k) (94916        bytes) - Save Game (0        k) (0           bytes)
		Size Of Player Start Point             data (2        k) (2240         bytes) - Save Game (0        k) (0           bytes)
		Size Of FX                             data (0        k) (880          bytes) - Save Game (0        k) (0           bytes)
		Size Of Events                         data (3        k) (4000         bytes) - Save Game (2        k) (2664        bytes)
		Size Of Animation Banks                data (28       k) (29312        bytes) - Save Game (0        k) (0           bytes)
		Size Of Light Volume                   data (0        k) (128          bytes) - Save Game (0        k) (0           bytes)
		Size Of File Table                     data (0        k) (0            bytes) - Save Game (0        k) (0           bytes)


		73 User Data elements
		11 User Data Pointer Fixups
		Sizeof user data (4 k) (4196 bytes)


		Total size in PUB (973 k) (997280 bytes)


		Editor Assets Save Game Size (8 k) (8716 bytes)
		User Data Save Game Size (0 k) (536 bytes)
		Save Game Total size (9 k) (9252 bytes)


	Geometry -> Texture Association:
		Geometry: 02_apartment
			Texture: beach_wall_cream
			Texture: mv_herring_brick
			Texture: chop_apartdoor

		Geometry: 03_apartment_lounge
			Texture: beach_wall_cream

		Geometry: 04_road
			Texture: beach_wall_cream
			Texture: chop_road02
			Texture: chop_paving
